Country,ISO3_Code,Region,Income_Group,Year,Crop,Area_Harvested_Ha,Production_Tonnes,Yield_Kg_Ha,Fertilizer_Use_Kg_Ha,Irrigation_Pct,Notes,_source_file,_source_name,_extracted_at,_row_num,_cleaned_at
Nepal,NPL,South Asia,Low income,1996,Rice,101031.0,339093.79,3356.33,18.36,5.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,633,2026-01-14T09:30:34.632836
Bangladesh,BGD,South Asia,Lower middle income,2012,Wheat,587391.0,1717599.34,,86.73,29.3,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,634,2026-01-14T09:30:34.632836
Australia,AUS,Oceania,High income,2021,Soybeans,3041987.0,19919536.97,6548.2,189.93,43.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,635,2026-01-14T09:30:34.632836
Morocco,MAR,North Africa,Lower middle income,2012,Rice,953321.0,5197297.79,5451.78,94.87,28.8,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,636,2026-01-14T09:30:34.632836
Australia,AUS,Oceania,High income,2007,Wheat,1387925.0,9086271.32,6546.66,183.36,56.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,637,2026-01-14T09:30:34.632836
Argentina,ARG,South America,Upper middle income,1999,Maize,3031610.0,,6045.13,115.76,18.5,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,638,2026-01-14T09:30:34.632836
Tanzania,TZA,Sub-Saharan Africa,Low income,2019,Wheat,1986094.0,,,29.74,15.9,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,639,2026-01-14T09:30:34.632836
Russia,RUS,Europe,Upper middle income,1998,Wheat,2384426.0,10547777.31,4423.61,129.25,31.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,640,2026-01-14T09:30:34.632836
Bangladesh,BGD,South Asia,Lower middle income,2013,Rice,1605438.0,10003653.06,6231.11,61.33,25.5,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,641,2026-01-14T09:30:34.632836
United Kingdom,GBR,Europe,High income,2014,Rice,3470278.0,,9556.46,191.39,40.3,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,642,2026-01-14T09:30:34.632836
United Kingdom,GBR,Europe,High income,2007,Soybeans,497820.0,2630851.47,5284.74,178.44,56.9,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,643,2026-01-14T09:30:34.632836
France,FRA,Europe,High income,2004,Maize,767807.0,9560960.97,12452.3,98.43,32.7,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,644,2026-01-14T09:30:34.632836
Thailand,THA,Southeast Asia,Upper middle income,2019,Maize,2856816.0,23159227.78,8106.66,156.34,25.0,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,645,2026-01-14T09:30:34.632836
Malawi,MWI,Sub-Saharan Africa,Low income,2019,Rice,2090389.0,10534875.51,5039.67,23.73,13.9,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,646,2026-01-14T09:30:34.632836
Japan,JPN,East Asia,High income,2015,Wheat,6119853.0,45065254.2,7363.78,,52.7,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,647,2026-01-14T09:30:34.632836
Vietnam,VNM,Southeast Asia,Lower middle income,2017,Maize,3807832.0,34990147.19,9188.99,74.38,36.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,648,2026-01-14T09:30:34.632836
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,1995,Wheat,2477813.0,8118320.85,3276.41,60.24,26.8,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,649,2026-01-14T09:30:34.632836
Thailand,THA,Southeast Asia,Upper middle income,2020,Wheat,3173916.0,15780271.23,4971.86,135.43,30.5,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,650,2026-01-14T09:30:34.632836
India,IND,South Asia,Lower middle income,2019,Maize,2409632.0,19411615.13,8055.84,93.37,27.9,Estimated value,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,651,2026-01-14T09:30:34.632836
Kenya,KEN,Sub-Saharan Africa,Low income,1990,Rice,1426012.0,5720914.09,4011.83,,11.0,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,652,2026-01-14T09:30:34.632836
Morocco,MAR,North Africa,Lower middle income,2012,Wheat,4590682.0,20691309.46,4507.24,54.92,30.9,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,653,2026-01-14T09:30:34.632836
Brazil,BRA,South America,Upper middle income,2005,Maize,769229.0,7268643.49,9449.26,115.6,27.3,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,654,2026-01-14T09:30:34.632836
Indonesia,IDN,Southeast Asia,Lower middle income,2021,Maize,4802041.0,42857198.72,8924.79,64.77,18.8,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,655,2026-01-14T09:30:34.632836
Pakistan,PAK,South Asia,Lower middle income,2015,Wheat,4743547.0,21192267.36,4467.6,72.95,19.2,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,656,2026-01-14T09:30:34.632836
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2013,Wheat,1557027.0,7900523.91,5074.11,94.75,10.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,657,2026-01-14T09:30:34.632836
Bangladesh,BGD,South Asia,Lower middle income,2015,Maize,637815.0,3943633.92,6183.04,98.85,19.6,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,658,2026-01-14T09:30:34.632836
Malawi,MWI,Sub-Saharan Africa,Low income,2016,Wheat,1532337.0,5135358.8,3351.32,27.01,15.3,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,659,2026-01-14T09:30:34.632836
United States,USA,North America,High income,2006,Soybeans,1935658.0,9016096.64,4657.9,248.61,47.6,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,660,2026-01-14T09:30:34.632836
United States,USA,North America,High income,2012,Maize,4897045.0,54071450.19,11041.65,229.76,32.9,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,661,2026-01-14T09:30:34.632836
France,FRA,Europe,High income,1990,Rice,626530.0,3894240.56,6215.57,126.45,47.8,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,662,2026-01-14T09:30:34.632836
Vietnam,VNM,Southeast Asia,Lower middle income,2015,Soybeans,906580.0,3843946.31,4240.05,74.56,26.0,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,663,2026-01-14T09:30:34.632836
China,CHN,East Asia,Upper middle income,2005,Maize,3099804.0,24334667.51,7850.39,156.71,26.9,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,664,2026-01-14T09:30:34.632836
South Korea,KOR,East Asia,High income,2002,Soybeans,4087146.0,21696054.71,5308.36,203.9,47.2,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,665,2026-01-14T09:30:34.632836
Uganda,UGA,Sub-Saharan Africa,Low income,1998,Wheat,1729830.0,3562578.49,2059.5,25.75,8.9,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,666,2026-01-14T09:30:34.632836
China,CHN,East Asia,Upper middle income,2009,Soybeans,2611433.0,9955361.14,3812.22,122.91,,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,667,2026-01-14T09:30:34.632836
Pakistan,PAK,South Asia,Lower middle income,2018,Maize,2602588.0,19301040.08,7416.1,90.13,26.7,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,668,2026-01-14T09:30:34.632836
Philippines,PHL,Southeast Asia,Lower middle income,2009,Maize,2335662.0,18848438.87,8069.85,70.4,19.0,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,669,2026-01-14T09:30:34.632836
Pakistan,PAK,South Asia,Lower middle income,2000,Soybeans,4560642.0,11001856.66,2412.35,,22.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,670,2026-01-14T09:30:34.632836
Egypt,EGY,North Africa,Lower middle income,1996,Rice,3221116.0,12867342.97,3994.68,76.55,15.3,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,671,2026-01-14T09:30:34.632836
Japan,JPN,East Asia,High income,2012,Wheat,1264713.0,11977970.74,9470.9,126.82,17.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,672,2026-01-14T09:30:34.632836
Kenya,KEN,Sub-Saharan Africa,Low income,2014,Rice,690701.0,2883814.77,4175.2,,9.0,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,673,2026-01-14T09:30:34.632836
Malawi,MWI,Sub-Saharan Africa,Low income,2023,Maize,1540411.0,9175283.6,5956.39,26.75,9.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,674,2026-01-14T09:30:34.632836
Canada,CAN,North America,High income,1992,Wheat,1154121.0,4966331.59,4303.13,126.21,23.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,675,2026-01-14T09:30:34.632836
India,IND,South Asia,Lower middle income,1991,Soybeans,3651174.0,,2536.47,62.62,32.9,Estimated value,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,676,2026-01-14T09:30:34.632836
Thailand,THA,Southeast Asia,Upper middle income,1992,Rice,3123766.0,12812889.33,4101.74,102.43,19.8,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,677,2026-01-14T09:30:34.632836
Mexico,MEX,Central America,Upper middle income,1996,Soybeans,555731.0,1178562.26,2120.74,158.95,30.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,678,2026-01-14T09:30:34.632836
Bangladesh,BGD,South Asia,Lower middle income,2010,Maize,735460.0,4723880.09,6423.03,59.27,26.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,679,2026-01-14T09:30:34.632836
Ukraine,UKR,Europe,Lower middle income,2016,Wheat,1314026.0,5978954.86,4550.1,49.74,32.8,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,680,2026-01-14T09:30:34.632836
France,FRA,Europe,High income,2008,Maize,2412608.0,26942316.36,11167.3,202.11,34.8,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,681,2026-01-14T09:30:34.632836
Ethiopia,ETH,Sub-Saharan Africa,Low income,2004,Wheat,1102768.0,4058363.32,3680.16,21.7,12.3,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,682,2026-01-14T09:30:34.632836
United Kingdom,GBR,Europe,High income,2011,Wheat,1387022.0,7949067.34,5731.03,203.18,28.6,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,683,2026-01-14T09:30:34.632836
Argentina,ARG,South America,Upper middle income,2007,Wheat,3866862.0,18138288.99,4690.7,153.83,34.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,684,2026-01-14T09:30:34.632836
Japan,JPN,East Asia,High income,2014,Rice,4846912.0,48714688.85,10050.67,170.45,15.7,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,685,2026-01-14T09:30:34.632836
Pakistan,PAK,South Asia,Lower middle income,1991,Soybeans,2723637.0,7409190.25,2720.33,72.16,41.3,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,686,2026-01-14T09:30:34.632836
France,FRA,Europe,High income,2012,Maize,3632203.0,41266253.66,11361.22,184.6,60.3,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,687,2026-01-14T09:30:34.632836
Pakistan,PAK,South Asia,Lower middle income,2023,Rice,2092700.0,15146133.11,7237.6,83.72,23.1,Estimated value,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,688,2026-01-14T09:30:34.632836
Malawi,MWI,Sub-Saharan Africa,Low income,2008,Maize,1463895.0,7044917.24,4812.45,,7.5,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,689,2026-01-14T09:30:34.632836
France,FRA,Europe,High income,2009,Soybeans,744883.0,3585208.73,4813.12,207.06,20.6,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,690,2026-01-14T09:30:34.632836
Russia,RUS,Europe,Upper middle income,2007,Wheat,1775223.0,11070697.49,6236.23,147.85,17.8,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,691,2026-01-14T09:30:34.632836
France,FRA,Europe,High income,1995,Soybeans,5478892.0,24002443.08,4380.89,154.35,37.6,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,692,2026-01-14T09:30:34.632836
United States,USA,North America,High income,1998,Maize,550191.0,5691780.62,10345.1,207.45,23.2,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,693,2026-01-14T09:30:34.632836
Brazil,BRA,South America,Upper middle income,1992,Maize,2397097.0,,5550.66,98.37,21.8,Estimated value,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,694,2026-01-14T09:30:34.632836
Canada,CAN,North America,High income,2015,Maize,65448.0,974685.58,14892.52,226.19,22.2,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,695,2026-01-14T09:30:34.632836
Japan,JPN,East Asia,High income,1992,Wheat,2906531.0,10174824.9,3500.68,152.05,29.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,696,2026-01-14T09:30:34.632836
Brazil,BRA,South America,Upper middle income,2003,Soybeans,5180091.0,21022517.18,4058.33,108.69,28.2,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,697,2026-01-14T09:30:34.632836
Egypt,EGY,North Africa,Lower middle income,2011,Rice,4414924.0,27829246.82,6303.45,70.11,23.9,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,698,2026-01-14T09:30:34.632836
Nepal,NPL,South Asia,Low income,2004,Rice,614036.0,2335922.84,3804.21,15.85,10.5,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,699,2026-01-14T09:30:34.632836
India,IND,South Asia,Lower middle income,2023,Maize,763933.0,7438880.29,9737.61,90.59,24.7,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,700,2026-01-14T09:30:34.632836
South Korea,KOR,East Asia,High income,2018,Maize,3702316.0,39008157.01,10536.15,229.59,23.5,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,701,2026-01-14T09:30:34.632836
Russia,RUS,Europe,Upper middle income,2012,Maize,3663713.0,34025599.72,9287.19,113.08,34.5,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,702,2026-01-14T09:30:34.632836
Morocco,MAR,North Africa,Lower middle income,1993,Soybeans,4878125.0,13431915.38,2753.5,65.4,31.0,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,703,2026-01-14T09:30:34.632836
Philippines,PHL,Southeast Asia,Lower middle income,2016,Wheat,4428850.0,,4920.3,72.09,22.4,Estimated value,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,704,2026-01-14T09:30:34.632836
France,FRA,Europe,High income,2023,Maize,5109289.0,73640763.98,14413.11,127.64,33.5,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,705,2026-01-14T09:30:34.632836
Nepal,NPL,South Asia,Low income,2019,Wheat,1134997.0,4449905.97,3920.63,17.1,7.7,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,706,2026-01-14T09:30:34.632836
Thailand,THA,Southeast Asia,Upper middle income,2003,Rice,4047543.0,24689100.62,6099.77,115.32,27.3,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,707,2026-01-14T09:30:34.632836
France,FRA,Europe,High income,2012,Soybeans,2131683.0,9539563.87,4475.13,155.83,24.2,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,708,2026-01-14T09:30:34.632836
Turkey,TUR,Middle East,Upper middle income,1994,Maize,5003490.0,24261456.53,4848.91,122.98,33.8,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,709,2026-01-14T09:30:34.632836
Argentina,ARG,South America,Upper middle income,1998,Soybeans,1627950.0,5321553.32,3268.87,104.02,19.8,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,710,2026-01-14T09:30:34.632836
Viet Nam,VNM,Southeast Asia,Lower middle income,2023,Rice,3478717.0,24752858.37,7115.51,57.31,27.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,711,2026-01-14T09:30:34.632836
Vietnam,VNM,Southeast Asia,Lower middle income,2003,Rice,3031211.0,14630704.68,4826.69,76.9,33.0,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,712,2026-01-14T09:30:34.632836
Canada,CAN,North America,High income,2012,Wheat,2689568.0,17192843.07,6392.42,208.9,33.3,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,713,2026-01-14T09:30:34.632836
Germany,DEU,Europe,High income,2016,Maize,4626517.0,48688612.94,10523.82,202.14,34.2,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,714,2026-01-14T09:30:34.632836
Mexico,MEX,Central America,Upper middle income,1999,Rice,4120992.0,,5389.22,110.9,20.7,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,715,2026-01-14T09:30:34.632836
Turkey,TUR,Middle East,Upper middle income,1997,Wheat,1277852.0,5111284.05,3999.9,73.44,34.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,716,2026-01-14T09:30:34.632836
United States,USA,North America,High income,1991,Maize,4672560.0,32702703.63,6998.88,116.62,44.5,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,717,2026-01-14T09:30:34.632836
Tanzania,TZA,Sub-Saharan Africa,Low income,1993,Wheat,440931.0,1028065.67,2331.58,23.07,7.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,718,2026-01-14T09:30:34.632836
France,FRA,Europe,High income,2011,Soybeans,4172563.0,20224573.75,4847.04,240.03,55.8,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,719,2026-01-14T09:30:34.632836
Australia,AUS,Oceania,High income,2004,Maize,4582310.0,38947426.51,8499.52,204.58,36.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,720,2026-01-14T09:30:34.632836
Mali,MLI,Sub-Saharan Africa,Low income,2003,Maize,1095124.0,5154897.28,4707.14,22.56,12.3,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,721,2026-01-14T09:30:34.632836
Ukraine,UKR,Europe,Lower middle income,2001,Maize,3752026.0,19805354.72,5278.58,72.31,14.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,722,2026-01-14T09:30:34.632836
Malawi,MWI,Sub-Saharan Africa,Low income,2001,Rice,846798.0,3499642.69,4132.8,30.49,10.0,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,723,2026-01-14T09:30:34.632836
Ethiopia,ETH,Sub-Saharan Africa,Low income,2004,Rice,1769990.0,6997732.4,3953.54,20.64,9.5,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,724,2026-01-14T09:30:34.632836
Mexico,MEX,Central America,Upper middle income,2020,Wheat,1161061.0,8175697.69,7041.57,187.25,26.8,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,725,2026-01-14T09:30:34.632836
Uganda,UGA,Sub-Saharan Africa,Low income,2014,Wheat,27423.0,111782.37,4076.23,25.3,16.5,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,726,2026-01-14T09:30:34.632836
Bangladesh,BGD,South Asia,Lower middle income,2015,Wheat,3028064.0,15932350.84,5261.56,72.0,30.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,727,2026-01-14T09:30:34.632836
Mexico,MEX,Central America,Upper middle income,2019,Soybeans,2208034.0,11083437.0,5019.6,150.16,37.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,728,2026-01-14T09:30:34.632836
Mexico,MEX,Central America,Upper middle income,1997,Soybeans,3413281.0,9613929.51,2816.62,133.86,25.5,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,729,2026-01-14T09:30:34.632836
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,1998,Maize,339523.0,2887048.12,8503.25,108.26,21.2,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,730,2026-01-14T09:30:34.632836
Indonesia,IDN,Southeast Asia,Lower middle income,1995,Wheat,1638774.0,,4496.03,68.26,17.6,Estimated value,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,731,2026-01-14T09:30:34.632836
