Country,ISO3_Code,Region,Income_Group,Year,Crop,Area_Harvested_Ha,Production_Tonnes,Yield_Kg_Ha,Fertilizer_Use_Kg_Ha,Irrigation_Pct,Notes,_source_file,_source_name,_extracted_at,_row_num,_cleaned_at
Mali,MLI,Sub-Saharan Africa,Low income,2011,Maize,1495026.0,8807322.91,5891.08,29.05,15.1,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,485,2026-01-14T09:30:23.746169
Germany,DEU,Europe,High income,1994,Rice,3052580.0,18751647.15,6142.88,136.45,50.3,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,486,2026-01-14T09:30:23.746169
France,FRA,Europe,High income,2000,Maize,911720.0,8968635.68,9837.05,155.37,21.2,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,487,2026-01-14T09:30:23.746169
Pakistan,PAK,South Asia,Lower middle income,2010,Soybeans,2985570.0,9106382.33,3050.13,47.69,20.5,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,488,2026-01-14T09:30:23.746169
China,CHN,East Asia,Upper middle income,2021,Maize,1294245.0,13259988.43,10245.35,116.51,36.3,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,489,2026-01-14T09:30:23.746169
Philippines,PHL,Southeast Asia,Lower middle income,2011,Wheat,1829491.0,8087162.36,4420.44,65.63,25.2,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,490,2026-01-14T09:30:23.746169
Canada,CAN,North America,High income,2002,Wheat,2010543.0,12318170.09,6126.79,111.13,58.4,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,491,2026-01-14T09:30:23.746169
South Korea,KOR,East Asia,High income,2015,Soybeans,836726.0,4262870.66,5094.7,150.25,27.8,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,492,2026-01-14T09:30:23.746169
Argentina,ARG,South America,Upper middle income,2004,Soybeans,3845935.0,12400300.6,3224.26,95.36,19.8,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,493,2026-01-14T09:30:23.746169
Ethiopia,ETH,Sub-Saharan Africa,Low income,2014,Rice,1787403.0,8568234.58,4793.68,21.9,13.5,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,494,2026-01-14T09:30:23.746169
Malawi,MWI,Sub-Saharan Africa,Low income,1993,Maize,405204.0,2078205.46,5128.79,13.12,4.9,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,495,2026-01-14T09:30:23.746169
United States,USA,North America,High income,2005,Wheat,5968565.0,40957057.39,6862.13,192.2,53.6,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,496,2026-01-14T09:30:23.746169
Vietnam,VNM,Southeast Asia,Lower middle income,2020,Rice,778092.0,4899928.97,6297.36,102.06,14.4,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,497,2026-01-14T09:30:23.746169
Canada,CAN,North America,High income,2020,Soybeans,1429693.0,11647920.3,8147.15,175.91,52.5,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,498,2026-01-14T09:30:23.746169
Argentina,ARG,South America,Upper middle income,2003,Soybeans,2868037.0,7437361.21,2593.19,117.07,37.5,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,499,2026-01-14T09:30:23.746169
United States,USA,North America,High income,1997,Maize,4912827.0,41733712.74,8494.85,221.05,42.1,Estimated value,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,500,2026-01-14T09:30:23.746169
Indonesia,IDN,Southeast Asia,Lower middle income,2008,Rice,3068389.0,20864952.5,6799.97,69.33,16.1,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,501,2026-01-14T09:30:23.746169
Brazil,BRA,South America,Upper middle income,2011,Maize,1607439.0,17456362.13,10859.74,136.19,27.5,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,502,2026-01-14T09:30:23.746169
Vietnam,VNM,Southeast Asia,Lower middle income,1990,Rice,3001221.0,11014243.44,3669.92,56.61,32.9,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,503,2026-01-14T09:30:23.746169
France,FRA,Europe,High income,2018,Maize,2125943.0,26353272.33,12396.04,240.6,,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,504,2026-01-14T09:30:23.746169
Canada,CAN,North America,High income,2018,Soybeans,2917566.0,13543227.42,4641.96,170.79,47.6,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,505,2026-01-14T09:30:23.746169
Kenya,KEN,Sub-Saharan Africa,Low income,2002,Maize,539198.0,1461562.9,2710.62,26.9,8.7,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,506,2026-01-14T09:30:23.746169
Japan,JPN,East Asia,High income,1996,Wheat,4067119.0,20298190.31,4990.8,106.86,35.3,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,507,2026-01-14T09:30:23.746169
Ethiopia,ETH,Sub-Saharan Africa,Low income,1992,Wheat,1114945.0,3212505.38,2881.31,31.33,8.2,Estimated value,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,508,2026-01-14T09:30:23.746169
Germany,DEU,Europe,High income,2003,Soybeans,2415709.0,10023121.25,4149.14,151.05,38.0,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,509,2026-01-14T09:30:23.746169
Indonesia,IDN,Southeast Asia,Lower middle income,1997,Soybeans,1385925.0,4201420.73,3031.49,52.88,14.2,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,510,2026-01-14T09:30:23.746169
France,FRA,Europe,High income,2004,Wheat,2387291.0,15351446.33,6430.49,136.58,53.7,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,511,2026-01-14T09:30:23.746169
Ukraine,UKR,Europe,Lower middle income,2014,Maize,452495.0,3585802.38,7924.51,69.1,13.6,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,512,2026-01-14T09:30:23.746169
Vietnam,VNM,Southeast Asia,Lower middle income,2022,Rice,4008486.0,28053579.76,6998.55,101.91,11.1,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,513,2026-01-14T09:30:23.746169
Japan,JPN,East Asia,High income,2001,Rice,1767885.0,15218875.47,8608.52,152.8,53.8,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,514,2026-01-14T09:30:23.746169
Pakistan,PAK,South Asia,Lower middle income,1994,Soybeans,3596475.0,12131583.9,3373.19,57.71,20.8,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,515,2026-01-14T09:30:23.746169
Philippines,PHL,Southeast Asia,Lower middle income,1996,Rice,3205072.0,15524696.1,4843.79,70.24,20.9,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,516,2026-01-14T09:30:23.746169
Australia,AUS,Oceania,High income,2012,Maize,2601294.0,24309065.82,9344.99,115.79,46.1,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,517,2026-01-14T09:30:23.746169
United Kingdom,GBR,Europe,High income,1991,Soybeans,3831151.0,9992907.24,2608.33,,,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,518,2026-01-14T09:30:23.746169
Brazil,BRA,South America,Upper middle income,1999,Soybeans,2873921.0,11165799.35,3885.21,75.32,25.1,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,519,2026-01-14T09:30:23.746169
South Korea,KOR,East Asia,High income,2001,Soybeans,5013592.0,22644168.57,4516.56,124.21,43.4,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,520,2026-01-14T09:30:23.746169
Indonesia,IDN,Southeast Asia,Lower middle income,2022,Soybeans,1260095.0,3809164.89,,73.4,26.3,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,521,2026-01-14T09:30:23.746169
Uganda,UGA,Sub-Saharan Africa,Low income,2019,Wheat,1117716.0,4559985.66,4079.74,13.5,9.3,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,522,2026-01-14T09:30:23.746169
Brazil,BRA,South America,Upper middle income,2001,Maize,1537035.0,10629456.35,6915.56,116.46,22.8,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,523,2026-01-14T09:30:23.746169
India,IND,South Asia,Lower middle income,2004,Soybeans,5330384.0,18538946.97,3477.98,74.36,26.2,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,524,2026-01-14T09:30:23.746169
Myanmar,MMR,Southeast Asia,Low income,2002,Rice,1359673.0,5009860.07,3684.61,30.93,10.0,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,525,2026-01-14T09:30:23.746169
China,CHN,East Asia,Upper middle income,2000,Soybeans,3329725.0,8020868.71,2408.87,139.72,38.0,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,526,2026-01-14T09:30:23.746169
United States,USA,North America,High income,2002,Soybeans,5372618.0,23371732.22,4350.16,159.11,72.6,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,527,2026-01-14T09:30:23.746169
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,2019,Maize,3146686.0,39940667.05,12692.93,143.89,28.4,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,528,2026-01-14T09:30:23.746169
Malawi,MWI,Sub-Saharan Africa,Low income,2001,Maize,1810137.0,9693368.6,5355.05,24.43,10.8,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,529,2026-01-14T09:30:23.746169
Australia,AUS,Oceania,High income,2020,Soybeans,1874567.0,10605305.12,5657.47,254.61,46.1,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,530,2026-01-14T09:30:23.746169
Indonesia,IDN,Southeast Asia,Lower middle income,2023,Soybeans,1962415.0,6026116.68,3070.77,76.62,26.4,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,531,2026-01-14T09:30:23.746169
Ethiopia,ETH,Sub-Saharan Africa,Low income,2023,Wheat,1034084.0,3110017.77,3007.51,27.39,5.5,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,532,2026-01-14T09:30:23.746169
Bangladesh,BGD,South Asia,Lower middle income,2011,Wheat,1537414.0,6562626.05,4268.61,79.7,,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,533,2026-01-14T09:30:23.746169
Uganda,UGA,Sub-Saharan Africa,Low income,2014,Maize,546981.0,3425572.78,6262.69,22.81,15.7,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,534,2026-01-14T09:30:23.746169
Thailand,THA,Southeast Asia,Upper middle income,1992,Wheat,1258321.0,5232826.39,4158.58,110.82,23.5,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,535,2026-01-14T09:30:23.746169
Uganda,UGA,Sub-Saharan Africa,Low income,2008,Maize,2764837.0,18328479.72,6629.14,25.16,11.5,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,536,2026-01-14T09:30:23.746169
Germany,DEU,Europe,High income,2005,Soybeans,3003785.0,13917798.41,4633.42,129.75,22.4,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,537,2026-01-14T09:30:23.746169
Bangladesh,BGD,South Asia,Lower middle income,2016,Soybeans,4602315.0,15061496.69,3272.59,96.0,36.5,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,538,2026-01-14T09:30:23.746169
India,IND,South Asia,Lower middle income,1996,Maize,3482608.0,17148358.8,4924.0,76.7,22.1,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,539,2026-01-14T09:30:23.746169
Australia,AUS,Oceania,High income,1996,Rice,1344112.0,11122465.59,8274.95,160.21,41.4,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,540,2026-01-14T09:30:23.746169
Tanzania,TZA,Sub-Saharan Africa,Low income,2007,Wheat,231097.0,930681.09,4027.23,28.18,12.5,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,541,2026-01-14T09:30:23.746169
Mexico,MEX,Central America,Upper middle income,2004,Maize,369370.0,3030573.45,8204.71,107.51,29.0,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,542,2026-01-14T09:30:23.746169
Thailand,THA,Southeast Asia,Upper middle income,1993,Maize,5468663.0,22485881.79,4111.77,65.13,38.1,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,543,2026-01-14T09:30:23.746169
Thailand,THA,Southeast Asia,Upper middle income,1991,Rice,2359656.0,10889767.93,4614.98,58.38,42.1,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,544,2026-01-14T09:30:23.746169
India,IND,South Asia,Lower middle income,1991,Maize,1440621.0,7479680.35,5191.98,74.79,12.6,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,545,2026-01-14T09:30:23.746169
Japan,JPN,East Asia,High income,2019,Soybeans,4057973.0,22222852.49,5476.34,236.92,67.8,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,546,2026-01-14T09:30:23.746169
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,1990,Maize,2153002.0,11507205.07,5344.73,56.65,22.2,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,547,2026-01-14T09:30:23.746169
Australia,AUS,Oceania,High income,2005,Wheat,3043834.0,22363249.44,7347.07,220.26,46.8,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,548,2026-01-14T09:30:23.746169
Argentina,ARG,South America,Upper middle income,2016,Soybeans,3139785.0,14909466.81,4748.56,91.99,45.9,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,549,2026-01-14T09:30:23.746169
Japan,JPN,East Asia,High income,2013,Wheat,3121748.0,25349273.44,8120.22,228.17,25.9,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,550,2026-01-14T09:30:23.746169
Brazil,BRA,South America,Upper middle income,2015,Soybeans,3640277.0,16725606.71,4594.6,105.71,44.5,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,551,2026-01-14T09:30:23.746169
Indonesia,IDN,Southeast Asia,Lower middle income,2020,Rice,60623.0,390154.5,,73.28,29.0,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,552,2026-01-14T09:30:23.746169
Tanzania,TZA,Sub-Saharan Africa,Low income,2021,Rice,2325074.0,11062862.54,4758.07,21.7,14.3,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,553,2026-01-14T09:30:23.746169
Australia,AUS,Oceania,High income,1998,Wheat,4049812.0,24724953.27,6105.21,144.17,31.9,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,554,2026-01-14T09:30:23.746169
Ethiopia,ETH,Sub-Saharan Africa,Low income,2013,Maize,2030823.0,13533118.34,,26.43,10.5,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,555,2026-01-14T09:30:23.746169
Egypt,EGY,North Africa,Lower middle income,2014,Rice,552936.0,2997968.94,5421.91,73.8,21.2,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,556,2026-01-14T09:30:23.746169
Uganda,UGA,Sub-Saharan Africa,Low income,2003,Maize,1022420.0,5203962.05,5089.85,15.87,6.2,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,557,2026-01-14T09:30:23.746169
Mali,MLI,Sub-Saharan Africa,Low income,2015,Rice,90673.0,306058.54,3375.41,29.6,6.8,Estimated value,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,558,2026-01-14T09:30:23.746169
United States,USA,North America,High income,2006,Wheat,1096047.0,6587386.82,6010.13,176.24,27.1,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,559,2026-01-14T09:30:23.746169
Argentina,ARG,South America,Upper middle income,2010,Wheat,1361703.0,6775311.47,4975.62,,36.9,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,560,2026-01-14T09:30:23.746169
Argentina,ARG,South America,Upper middle income,1999,Soybeans,3822509.0,11478292.82,3002.82,120.98,46.2,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,561,2026-01-14T09:30:23.746169
South Korea,KOR,East Asia,High income,2004,Rice,1436347.0,11375263.79,7919.58,194.7,48.8,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,562,2026-01-14T09:30:23.746169
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,1993,Rice,1024960.0,4927390.82,4807.4,77.87,19.6,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,563,2026-01-14T09:30:23.746169
Egypt,EGY,North Africa,Lower middle income,2003,Soybeans,4241493.0,13509197.2,3185.01,61.89,24.8,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,564,2026-01-14T09:30:23.746169
Malawi,MWI,Sub-Saharan Africa,Low income,2015,Rice,814271.0,3824881.81,4697.31,27.26,10.8,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,565,2026-01-14T09:30:23.746169
Nepal,NPL,South Asia,Low income,2008,Soybeans,584966.0,1525567.08,2607.96,,10.1,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,566,2026-01-14T09:30:23.746169
Indonesia,IDN,Southeast Asia,Lower middle income,2017,Rice,1810885.0,10496343.05,5796.25,75.13,22.8,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,567,2026-01-14T09:30:23.746169
Ukraine,UKR,Europe,Lower middle income,2004,Rice,1347029.0,6745587.76,5007.75,51.63,26.0,Estimated value,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,568,2026-01-14T09:30:23.746169
Egypt,EGY,North Africa,Lower middle income,2003,Wheat,1691436.0,,4934.58,49.73,,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,569,2026-01-14T09:30:23.746169
Indonesia,IDN,Southeast Asia,Lower middle income,1992,Soybeans,2120032.0,4258499.45,2008.7,39.71,28.4,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,570,2026-01-14T09:30:23.746169
Tanzania,TZA,Sub-Saharan Africa,Low income,1998,Maize,1465700.0,8068742.41,5505.04,11.97,11.1,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,571,2026-01-14T09:30:23.746169
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,1993,Wheat,4438602.0,13884288.48,3128.08,67.45,35.1,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,572,2026-01-14T09:30:23.746169
Mexico,MEX,Central America,Upper middle income,2017,Soybeans,2202379.0,8967543.78,4071.75,118.84,15.7,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,573,2026-01-14T09:30:23.746169
United States,USA,North America,High income,1993,Wheat,709461.0,3874872.37,5461.71,164.51,35.4,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,574,2026-01-14T09:30:23.746169
Japan,JPN,East Asia,High income,2013,Soybeans,1090516.0,4519186.14,4144.08,235.07,48.3,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,575,2026-01-14T09:30:23.746169
Australia,AUS,Oceania,High income,2012,Soybeans,2004892.0,8097810.54,4039.03,197.22,69.9,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,576,2026-01-14T09:30:23.746169
Vietnam,VNM,Southeast Asia,Lower middle income,2005,Maize,1585453.0,13339414.28,8413.63,34.67,21.6,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,577,2026-01-14T09:30:23.746169
Nepal,NPL,South Asia,Low income,2018,Maize,1700349.0,7207406.1,,26.85,13.1,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,578,2026-01-14T09:30:23.746169
Morocco,MAR,North Africa,Lower middle income,1998,Wheat,1376044.0,4793785.19,3483.74,44.26,27.7,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,579,2026-01-14T09:30:23.746169
Thailand,THA,Southeast Asia,Upper middle income,2018,Soybeans,2570267.0,9239271.18,3594.67,104.56,31.1,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,580,2026-01-14T09:30:23.746169
Mexico,MEX,Central America,Upper middle income,2019,Rice,3248274.0,20411305.16,6283.74,86.84,,,crop_production_1990_2023.csv,fao_crop_production,2026-01-14T09:30:13.131857,581,2026-01-14T09:30:23.746169
